energy,hermitian_transmission,reflection,unitarity_error,breit_wigner_1,breit_wigner_2,breit_wigner_3,breit_wigner_4,breit_wigner_5
1.208575,0.00353342834374011,0.996466571656796,5.36459765498876e-13,9.83267323106284e-09,0.016675243901823,0.0834017855611246,0.275524217391935,0.442786362125199
1.20875,0.0035514600011586,0.996448540000838,1.99640304288096e-12,9.82681912093089e-09,0.0167237294347415,0.0834482552664652,0.275600514411101,0.442855622671926
1.208925,0.00356959941375997,0.996430400590019,3.77853304200926e-12,9.82097023731347e-09,0.0167724255370452,0.083494762640568,0.275676839105335,0.442924895163742
1.2091,0.00358784733398243,0.996412152658214,7.80342457318284e-12,9.81512657399079e-09,0.0168213334227269,0.0835413077228006,0.275753191485513,0.442994179601689
1.209275,0.00360620452025708,0.996393795475089,4.65383287462373e-12,9.80928812475239e-09,0.0168704543144883,0.0835878905525801,0.275829571562512,0.443063475986807
1.20945,0.00362467173730669,0.996375328256471,6.22202289690676e-12,9.80345488339697e-09,0.0169197894438148,0.0836345111693733,0.275905979347216,0.443132784320139
1.20959375,0.00363992409174733,0.996360075904166,4.08639788673781e-12,9.79866718387502e-09,0.0169604758692732,0.0836728349717887,0.275968763620076,0.443189725104407
1.209625,0.00364324975602102,0.996356750249083,5.10436137801662e-12,9.79762684373249e-09,0.016969340051051,0.0836811696126962,0.27598241485051,0.443202104602723
1.2098,0.00366193935350525,0.996338060644439,2.05591099700086e-12,9.7918039995761e-09,0.0170191073854766,0.0837278659221149,0.276058878083283,0.443271436835599
1.209975,0.00368074131337647,0.996319258683531,3.09219316818599e-12,9.78598634475413e-09,0.0170690927053833,0.083774600137245,0.276135369056427,0.443340781019803
1.21015,0.00369965642540495,0.996300343577667,3.07220915374273e-12,9.78017387310207e-09,0.0171192972781527,0.0838213722977522,0.276211887780837,0.443410137156372
1.210325,0.00371868548583104,0.996281314515768,1.59872115546023e-12,9.7743665784646e-09,0.0171697223803343,0.0838681824433517,0.276288434267412,0.443479505246343
1.2105,0.00373782929767125,0.996262170698918,3.41093819855587e-12,9.76856445469547e-09,0.0172203692977251,0.0839150306138092,0.276365008527053,0.443548885290751
1.210675,0.00375708867012136,0.996242911327447,2.43205455774387e-12,9.76276749565761e-09,0.0172712393254492,0.0839619168489399,0.276441610570665,0.443618277290628
1.21085,0.00377646441937689,0.996223535586275,5.65214541836667e-12,9.75697569522301e-09,0.0173223337680391,0.0840088411886096,0.276518240409157,0.44368768124701
