energy,part3_absT2,breit_wigner_E1,breit_wigner_E2,breit_wigner_E3,breit_wigner_E4,breit_wigner_E5
1.66528331059573,0.306696696327051,3.1129649723031e-09,0.00208326949650717,0.679607339339743,0.602137792989969,0.664276061821108
1.66664665757162,0.310582514839711,3.10485292636974e-09,0.0020666033531554,0.684591857554511,0.603561902281869,0.665045824429688
1.66801000454752,0.314516909172211,3.09677254782648e-09,0.00205013627045871,0.689591471752328,0.604988498309062,0.665816039253814
1.66937335152342,0.318500043044359,3.08872367205883e-09,0.00203386509302234,0.694605232200233,0.606417568500272,0.666586703232137
1.67073669849932,0.322532061369816,3.08070613552055e-09,0.00201778672768456,0.699632153868856,0.607849100059822,0.667357813283695
1.67210004547522,0.326613089438686,3.07271977572531e-09,0.0020018981420505,0.704671215985419,0.609283079965885,0.668129366307859
1.67346339245111,0.330743232072889,3.06476443123851e-09,0.00198619636306617,0.709721361613775,0.610719494968722,0.668901359184285
1.67482673942701,0.334922572794864,3.05683994166909e-09,0.00197067847563132,0.714781497263673,0.612158331588933,0.669673788772857
1.67619008640291,0.339151172951188,3.04894614766143e-09,0.00195534162124998,0.719850492531486,0.613599576115694,0.670446651913644
1.67755343337881,0.343429070880248,3.04108289088738e-09,0.00194018299671746,0.724927179774678,0.615043214605007,0.671219945426839
1.67891678035471,0.347756281011777,3.03325001403828e-09,0.00192519985284274,0.730010353822346,0.616489232877941,0.671993666112719
1.6802801273306,0.352132793018398,3.02544736081712e-09,0.00191038949320513,0.735098771724225,0.617937616518876,0.672767810751586
1.6816434743065,0.356558570925104,3.01767477593074e-09,0.00189574927294422,0.740191152540559,0.619388350873749,0.673542376103722
1.6830068212824,0.361033552236961,3.0099321050821e-09,0.00188127659758199,0.745286177175309,0.6208414210483,0.674317358909336
1.6843701682583,0.365557647061427,3.00221919496259e-09,0.00186696892187626,0.750382488255169,0.62229681190632,0.675092755888517
1.6857335152342,0.370130737225992,2.99453589324452e-09,0.00185282374870432,0.755478690056887,0.623754508067899,0.675868563741183
1.6870968622101,0.374752675411765,2.9868820485735e-09,0.00183883862797612,0.760573348485437,0.625214493907676,0.676644779147033
1.68846020918599,0.37942328427611,2.97925751056107e-09,0.00182501115557584,0.765664991105528,0.626676753553095,0.677421398765498
1.68982355616189,0.384142355598131,2.97166212977726e-09,0.00181133897233118,0.770752107229012,0.628141270882657,0.67819841923569
1.69118690313779,0.388909649433922,2.9640957577433e-09,0.00179781976300952,0.775833148060685,0.629608029524179,0.678975837176359
1.69255025011369,0.393724893243541,2.95655824692434e-09,0.00178445125534007,0.780906526904986,0.631077012853058,0.67975364918584
1.69391359708959,0.398587781104771,2.94904945072228e-09,0.00177123121906135,0.785970619436051,0.63254820399053,0.680531851842008
1.69527694406548,0.403497972869856,2.9415692234686e-09,0.00175815746499315,0.79102376403358,0.634021585801946,0.681310441702231
1.69664029104138,0.408455093393935,2.93411742041737e-09,0.00174522784413236,0.79606426218685,0.635497140895037,0.682089415303321
1.69800363801728,0.413458731740805,2.92669389773817e-09,0.00173244024677189,0.801090378969237,0.636974851618194,0.682868769161489
1.69936698499318,0.418508440456635,2.9192985125092e-09,0.00171979260164205,0.806100343585456,0.638454700058751,0.683648499772299
1.70073033196908,0.423603734828312,2.91193112271038e-09,0.00170728287507367,0.811092349993706,0.63993666804127,0.684428603610619
1.70209367894498,0.428744092192888,2.90459158721652e-09,0.00169490907018251,0.816064557604743,0.641420737125833,0.685209077130579
1.70345702592087,0.433928951282258,2.89727976579059e-09,0.0016826692260741,0.821015092059869,0.642906888606337,0.685989916765523
1.70482037289677,0.439157711578342,2.88999551907702e-09,0.00167056141706862,0.825942046089625,0.644395103508806,0.686771118927966
1.70618371987267,0.444429732742326,2.88273870859503e-09,0.00165858375194513,0.830843480454886,0.645885362589692,0.687552680009547
1.70754706684857,0.449744334042445,2.87550919673207e-09,0.00164673437320472,0.835717424971883,0.647377646334201,0.688334596380985
1.70891041382447,0.455100793844433,2.8683068467373e-09,0.00163501145635186,0.840561879622506,0.648871934954608,0.689116864392037
1.71027376080036,0.460498349164786,2.86113152271511e-09,0.00162341320919365,0.84537481575108,0.650368208388601,0.689899480371453
1.71163710777626,0.465936195245347,2.85398308961871e-09,0.0016119378711563,0.850154177348572,0.651866446297611,0.690682440626931
1.71300045475216,0.471413485168152,2.84686141324378e-09,0.00160058371261839,0.854897882425027,0.653366628065166,0.691465741445077
1.71436380172806,0.476929329595597,2.8397663602222e-09,0.00158934903426056,0.859603824470745,0.654868732795248,0.692249379091361
1.71572714870396,0.482482796462562,2.83269779801573e-09,0.00157823216643098,0.864269874006547,0.65637273931066,0.693033349810073
1.71709049567985,0.488072910823477,2.82565559490992e-09,0.00156723146852632,0.868893880223127,0.6578786261514,0.693817649824286
1.71845384265575,0.493698654705358,2.81863962000788e-09,0.0015563453283877,0.873473672709333,0.659386371573054,0.694602275335807
1.71981718963165,0.499358967046862,2.81164974322427e-09,0.00154557216171121,0.878007063268847,0.660895953545185,0.695387222525145
1.72118053660755,0.505052743702198,2.80468583527921e-09,0.00153491041147274,0.882491847824488,0.662407349749747,0.696172487551462
1.72254388358345,0.510778837525441,2.79774776769237e-09,0.00152435854736644,0.886925808409075,0.663920537579504,0.696958066552537
1.72390723055935,0.51653605849964,2.79083541277696e-09,0.00151391506525678,0.891306715241419,0.665435494136456,0.697743955644726
1.72527057753524,0.522323173976251,2.78394864363395e-09,0.00150357848664354,0.895632328885756,0.666952196230291,0.698530150922921
1.72663392451114,0.528138908989087,2.77708733414616e-09,0.00149334735813959,0.899900402492547,0.668470620376834,0.699316648460513
1.72799727148704,0.533981946590891,2.77025135897253e-09,0.001483220250961,0.904108684118297,0.669990742796523,0.70010344430935
1.72936061846294,0.53985092836759,2.76344059354241e-09,0.00147319576042917,0.908254919121612,0.671512539412883,0.700890534499701
1.73072396543884,0.545744454954337,2.75665491404984e-09,0.00146327250548473,0.912336852632481,0.673035985851034,0.701677915040219
1.73208731241473,0.551661086673644,2.74989419744796e-09,0.00145344912821273,0.916352232091311,0.674561057436195,0.702465581917902
1.73345065939063,0.557599344257625,2.74315832144341e-09,0.00144372429337905,0.92029880985397,0.676087729192214,0.703253531098055
1.73481400636653,0.563557709640427,2.73644716449082e-09,0.00143409668797747,0.924174345858707,0.67761597584011,0.704041758524257
1.73617735334243,0.569534626858998,2.7297606057873e-09,0.00142456502078736,0.927976610350481,0.679145771796631,0.70483026011832
1.73754070031833,0.575528503036818,2.72309852526704e-09,0.00141512802194152,0.931703386657883,0.680677091172829,0.705619031780259
1.73890404729422,0.58153770943399,2.71646080359588e-09,0.00140578444250406,0.935352474017518,0.682209907772653,0.706408069388252
1.74026739427012,0.587560582623771,2.70984732216599e-09,0.00139653305405791,0.938921690440347,0.683744195091558,0.707197368798607
1.74163074124602,0.593595425727751,2.70325796309058e-09,0.00138737264830183,0.942408875614228,0.685279926315131,0.707986925845728
1.74299408822192,0.599640509755351,2.69669260919861e-09,0.00137830203665656,0.945811893836532,0.686817074317741,0.708776736342082
1.74435743519782,0.605694075002218,2.69015114402964e-09,0.00136932004988002,0.94912863697047,0.688355611661199,0.709566796078164
1.74572078217372,0.611754332591333,2.68363345182859e-09,0.00136042553769113,0.952357027418463,0.689895510593448,0.710357100822464
1.74708412914961,0.617819466030251,2.67713941754069e-09,0.00135161736840223,0.955495021105637,0.691436743047265,0.711147646321437
1.74844747612551,0.623887632883499,2.67066892680635e-09,0.00134289442855976,0.958540610466324,0.692979280638987,0.711938428299468
1.74981082310141,0.629956966556255,2.66422186595616e-09,0.00133425562259294,0.961491827426182,0.69452309466726,0.712729442458844
1.75117417007731,0.63602557807721,2.65779812200589e-09,0.00132569987247044,0.964346746372421,0.696068156111804,0.713520684479719
1.75253751705321,0.642091558034189,2.65139758265151e-09,0.00131722611736459,0.967103487104435,0.697614435632207,0.714312150020087
1.7539008640291,0.648152978529492,2.64502013626434e-09,0.00130883331332317,0.969760217756998,0.69916190356674,0.715103834715752
1.755264211005,0.654207895226229,2.63866567188612e-09,0.00130052043294841,0.972315157688129,0.700710529931189,0.715895734180298
1.7566275579809,0.660254349464175,2.63233407922422e-09,0.00129228646508309,0.974766580323599,0.702260284417724,0.716687844005056
1.7579909049568,0.666290370409792,2.62602524864685e-09,0.0012841304145036,0.977112815950085,0.703811136393778,0.717480159759085
1.7593542519327,0.672313977287448,2.61973907117833e-09,0.00127605130161972,0.979352254448926,0.705363054900961,0.718272676989136
1.7607175989086,0.678323181652119,2.61347543849432e-09,0.00126804816218097,0.981483347962483,0.706916008653999,0.719065391219627
1.76208094588449,0.684315989704057,2.60723424291724e-09,0.00126012004698938,0.983504613485197,0.708469966039695,0.719858297952617
1.76344429286039,0.690290404647021,2.60101537741158e-09,0.0012522660216185,0.98541463537151,0.710024895115918,0.720651392667784
1.76480763983629,0.696244429079593,2.59481873557934e-09,0.00124448516613854,0.987212067752981,0.711580763610623,0.721444670822389
1.76617098681219,0.702176067448393,2.58864421165546e-09,0.00123677657484742,0.9888956368571,0.713137538920897,0.722238127851262
1.76753433378809,0.708083328447888,2.58249170050334e-09,0.00122913935600766,0.990464143220509,0.71469518811203,0.72303175916677
